Gene	N
ENSG00000117091	30782.7364341085
ENSG00000117115	30995.0775193798
ENSG00000117118	30995.0775193798
ENSG00000117133	30995.0775193798
ENSG00000117139	30989.6953125
ENSG00000117143	30995.0775193798
ENSG00000117151	30995.0775193798
ENSG00000117153	30777.3671875
ENSG00000117155	30995.0775193798
ENSG00000117174	30995.0775193798
ENSG00000117215	30955.6976744186
ENSG00000117222	30989.6953125
ENSG00000117226	30995.0775193798
ENSG00000117228	30782.7364341085
ENSG00000117242	7802.86821705426
ENSG00000117245	30370.9069767442
ENSG00000117262	11384.0697674419
ENSG00000117266	30989.6953125
ENSG00000117280	25781.6640625
ENSG00000117281	14043.8217054264
ENSG00000117289	14043.8217054264
ENSG00000117298	30995.0775193798
ENSG00000117305	30782.7364341085
ENSG00000117308	30995.0775193798
ENSG00000117318	30995.0775193798
ENSG00000117322	30782.7364341085
ENSG00000117335	30995.0775193798
ENSG00000117360	14042.109375
ENSG00000117362	14042.109375
ENSG00000117385	30989.6953125
ENSG00000117394	30777.3671875
ENSG00000117395	25993.9921875
ENSG00000117399	14042.109375
ENSG00000117400	14042.109375
ENSG00000117408	30989.6953125
ENSG00000117410	30989.6953125
ENSG00000117411	30989.6953125
ENSG00000117419	20517.9606299213
ENSG00000117425	30987.2519685039
ENSG00000117448	30987.2519685039
ENSG00000117450	30774.937007874
ENSG00000117461	30987.2519685039
ENSG00000117475	30782.7364341085
ENSG00000117477	6482.65891472868
ENSG00000117479	30995.0775193798
ENSG00000117480	30987.2519685039
ENSG00000117481	30774.937007874
ENSG00000117500	30990.59375
ENSG00000117505	30990.59375
ENSG00000117519	30990.59375
ENSG00000117523	9047.50387596899
ENSG00000117528	30951.21875
ENSG00000117533	30827.6589147287
ENSG00000117543	30778.265625
ENSG00000117560	30995.0775193798
ENSG00000117569	30951.21875
ENSG00000117586	30780.3671875
ENSG00000117592	30992.6953125
ENSG00000117593	30992.6953125
ENSG00000117594	30782.7364341085
ENSG00000117595	30782.7364341085
ENSG00000117597	24874.5426356589
ENSG00000117601	30180.5859375
ENSG00000117602	30995.0775193798
ENSG00000117614	30246.0775193798
ENSG00000117616	25831.3410852713
ENSG00000117620	30990.59375
ENSG00000117625	30995.0775193798
ENSG00000117632	30995.0775193798
ENSG00000117640	19612.4573643411
ENSG00000117643	25998.7596899225
ENSG00000117650	30782.7364341085
ENSG00000117676	30995.0775193798
ENSG00000117682	30995.0775193798
ENSG00000117691	30782.7364341085
ENSG00000117697	30782.7364341085
ENSG00000117713	30995.0775193798
ENSG00000117724	30995.0775193798
ENSG00000117748	30508.8759689922
ENSG00000117751	30995.0775193798
ENSG00000117758	30995.0775193798
ENSG00000117791	8135.62790697674
ENSG00000117834	25992.1732283465
ENSG00000117859	30987.2519685039
ENSG00000117862	30987.2519685039
ENSG00000117868	30782.7364341085
ENSG00000117877	26037.7936507937
ENSG00000117899	30993.1640625
ENSG00000117906	30948.3543307087
ENSG00000117983	23386.9147286822
ENSG00000117984	25786.4186046512
ENSG00000118004	28933.046875
ENSG00000118007	30777.3671875
ENSG00000118046	31068.109375
ENSG00000118058	25994.890625
ENSG00000118096	30990.59375
ENSG00000118113	30246.0775193798
ENSG00000118137	30178.484375
ENSG00000118156	30992.873015873
ENSG00000118162	30819.9365079365
ENSG00000118181	14042.109375
ENSG00000118193	30989.6953125
ENSG00000118197	30989.6953125
ENSG00000118200	25082.171875
ENSG00000118217	30995.0775193798
ENSG00000118242	23335.078125
ENSG00000118246	30995.0775193798
ENSG00000118257	30782.7364341085
ENSG00000118260	29861.3125
ENSG00000118263	30995.0775193798
ENSG00000118276	30995.0775193798
ENSG00000118292	14042.109375
ENSG00000118298	7626.5859375
ENSG00000118307	30299.0387596899
ENSG00000118308	30995.0775193798
ENSG00000118363	9047.50387596899
ENSG00000118369	25619.0
ENSG00000118402	30995.0775193798
ENSG00000118412	14043.8217054264
ENSG00000118418	30955.6976744186
ENSG00000118420	24874.5426356589
ENSG00000118432	30246.0775193798
ENSG00000118454	30772.8188976378
ENSG00000118473	30995.0775193798
ENSG00000118482	29994.3565891473
ENSG00000118495	30995.0775193798
ENSG00000118496	30955.6976744186
ENSG00000118503	30995.0775193798
ENSG00000118507	30990.59375
ENSG00000118508	30782.7364341085
ENSG00000118513	30990.59375
ENSG00000118514	30202.21875
ENSG00000118515	25994.890625
ENSG00000118518	30024.7244094488
ENSG00000118520	30990.59375
ENSG00000118523	30778.265625
ENSG00000118557	30080.875
ENSG00000118564	30782.7364341085
ENSG00000118579	30246.0775193798
ENSG00000118596	25721.890625
ENSG00000118600	30995.0775193798
ENSG00000118620	30903.832
ENSG00000118640	30782.7364341085
ENSG00000118655	31004.4453125
ENSG00000118680	27955.5658914729
ENSG00000118689	30990.59375
ENSG00000118690	30778.265625
ENSG00000118705	14043.8217054264
ENSG00000118707	30246.0775193798
ENSG00000118762	30782.7364341085
ENSG00000118777	30995.0775193798
ENSG00000118785	30782.7364341085
ENSG00000118804	30995.0775193798
ENSG00000118816	30995.0775193798
ENSG00000118855	30995.0775193798
ENSG00000118873	25520.6511627907
ENSG00000118894	23156.234375
ENSG00000118898	30274.1796875
ENSG00000118900	31023.1796875
ENSG00000118922	30995.0775193798
ENSG00000118939	14042.109375
ENSG00000118960	30993.59375
ENSG00000118961	30993.59375
ENSG00000118965	30955.6976744186
ENSG00000118971	30778.28125
ENSG00000118976	4330.859375
ENSG00000118985	14042.109375
ENSG00000118997	29265.765625
ENSG00000119004	30782.7364341085
ENSG00000119013	14042.109375
ENSG00000119041	30989.6953125
ENSG00000119042	30989.6953125
ENSG00000119048	14043.8217054264
ENSG00000119121	30782.7364341085
ENSG00000119138	30995.0775193798
ENSG00000119139	30955.6976744186
ENSG00000119147	30995.0775193798
ENSG00000119185	30995.0775193798
ENSG00000119203	14043.8217054264
ENSG00000119227	25998.7596899225
ENSG00000119231	25998.7596899225
ENSG00000119242	31008.5
ENSG00000119280	30995.0775193798
ENSG00000119285	30246.0775193798
ENSG00000119314	25046.6953125
ENSG00000119318	30781.265625
ENSG00000119321	25617.609375
ENSG00000119326	30781.265625
ENSG00000119328	8134.5859375
ENSG00000119333	14042.1171875
ENSG00000119335	30989.703125
ENSG00000119383	30989.703125
ENSG00000119392	30989.703125
ENSG00000119396	30246.0775193798
ENSG00000119397	25086.8837209302
ENSG00000119401	30995.0775193798
ENSG00000119402	30782.7364341085
ENSG00000119403	30246.0775193798
ENSG00000119408	30989.703125
ENSG00000119411	25519.2734375
ENSG00000119414	30989.703125
ENSG00000119421	25994.0
ENSG00000119431	30993.59375
ENSG00000119446	30950.328125
ENSG00000119457	30993.59375
ENSG00000119471	30993.59375
ENSG00000119487	30950.328125
ENSG00000119508	30083.2015503876
ENSG00000119509	30995.0775193798
ENSG00000119514	25998.7596899225
ENSG00000119522	30989.703125
ENSG00000119523	30995.0775193798
ENSG00000119535	30782.7364341085
ENSG00000119537	30842.746031746
ENSG00000119541	31055.0476190476
ENSG00000119559	30855.78125
ENSG00000119574	30995.0775193798
ENSG00000119596	25515.8359375
ENSG00000119599	30995.0775193798
ENSG00000119608	20520.1328125
ENSG00000119616	30738.453125
ENSG00000119630	30990.15625
ENSG00000119632	25520.6511627907
ENSG00000119636	24298.503875969
ENSG00000119638	30990.15625
ENSG00000119640	30990.15625
ENSG00000119650	8134.5859375
ENSG00000119655	30990.15625
ENSG00000119661	30782.7364341085
ENSG00000119669	24870.3046875
ENSG00000119673	23299.6279069767
ENSG00000119681	25728.1640625
ENSG00000119682	25826.9375
ENSG00000119684	30990.15625
ENSG00000119685	30990.15625
ENSG00000119686	30777.828125
ENSG00000119688	30827.6589147287
ENSG00000119689	30990.15625
ENSG00000119698	30206.6976744186
ENSG00000119699	30990.15625
ENSG00000119703	24246.2109375
ENSG00000119705	24475.875
ENSG00000119707	30246.0775193798
ENSG00000119711	30955.6976744186
ENSG00000119714	30995.0775193798
ENSG00000119718	30990.15625
ENSG00000119720	24874.5426356589
ENSG00000119723	30995.0775193798
ENSG00000119725	30995.0775193798
ENSG00000119729	23334.1102362205
ENSG00000119737	25993.9921875
ENSG00000119760	30993.59375
ENSG00000119771	29864.3125
ENSG00000119772	30993.59375
ENSG00000119777	30993.59375
ENSG00000119778	25519.2734375
ENSG00000119782	9046.40625
ENSG00000119787	30995.0775193798
ENSG00000119801	30995.0775193798
ENSG00000119812	30995.0775193798
ENSG00000119820	30955.6976744186
ENSG00000119844	25786.4186046512
ENSG00000119862	24813.023255814
ENSG00000119865	25520.6511627907
ENSG00000119866	30736.4724409449
ENSG00000119878	30987.2519685039
ENSG00000119899	25520.6511627907
ENSG00000119900	30206.6976744186
ENSG00000119906	30782.7364341085
ENSG00000119912	14043.8217054264
ENSG00000119915	30995.0775193798
ENSG00000119917	30995.0775193798
ENSG00000119922	30995.0775193798
ENSG00000119927	30777.3671875
ENSG00000119929	30995.0775193798
ENSG00000119943	30995.0775193798
ENSG00000119946	30995.0775193798
ENSG00000119950	30989.6953125
ENSG00000119953	30989.6953125
ENSG00000119965	30989.6953125
ENSG00000119969	30782.7364341085
ENSG00000119977	25520.6511627907
ENSG00000119979	10471.375
ENSG00000119986	30995.0775193798
ENSG00000120008	30777.3671875
ENSG00000120029	30995.0775193798
ENSG00000120049	30782.7364341085
ENSG00000120051	25786.4186046512
ENSG00000120053	30995.0775193798
ENSG00000120055	30154.3178294574
ENSG00000120057	14043.8217054264
ENSG00000120063	30950.3203125
ENSG00000120071	30043.8217054264
ENSG00000120087	27190.3565891473
ENSG00000120093	30995.0775193798
ENSG00000120129	30995.0775193798
ENSG00000120137	25392.6124031008
ENSG00000120156	30953.3203125
ENSG00000120158	30995.0775193798
ENSG00000120159	25085.171875
ENSG00000120162	25085.171875
ENSG00000120215	30487.0775193798
ENSG00000120217	30782.7364341085
ENSG00000120253	30743.3565891473
ENSG00000120254	14043.8217054264
ENSG00000120256	30995.0775193798
ENSG00000120262	25047.503875969
ENSG00000120265	30995.0775193798
ENSG00000120278	25959.3798449612
ENSG00000120279	25786.4186046512
ENSG00000120280	9047.50387596899
ENSG00000120306	25086.8837209302
ENSG00000120314	30995.0775193798
ENSG00000120318	30995.0775193798
ENSG00000120333	30992.6953125
ENSG00000120334	30992.6953125
ENSG00000120370	30955.6976744186
ENSG00000120437	30202.21875
ENSG00000120438	30778.265625
ENSG00000120440	29937.546875
ENSG00000120451	30778.265625
ENSG00000120458	24125.5426356589
ENSG00000120500	6670.6976744186
ENSG00000120509	9047.50387596899
ENSG00000120519	30995.0775193798
ENSG00000120526	30995.0775193798
ENSG00000120533	14043.8217054264
ENSG00000120539	30782.7364341085
ENSG00000120549	28820.875
ENSG00000120594	30989.6953125
ENSG00000120616	30995.0775193798
ENSG00000120645	9046.421875
ENSG00000120647	30778.28125
ENSG00000120656	30955.6976744186
ENSG00000120659	30083.2015503876
ENSG00000120662	30782.7364341085
ENSG00000120675	14043.8217054264
ENSG00000120685	24874.5426356589
ENSG00000120686	30206.6976744186
ENSG00000120688	30995.0775193798
ENSG00000120690	30995.0775193798
ENSG00000120693	24739.9921875
ENSG00000120694	30992.6953125
ENSG00000120696	30615.3178294574
ENSG00000120697	30992.6953125
ENSG00000120699	14042.109375
ENSG00000120705	30782.7364341085
ENSG00000120708	30995.0775193798
ENSG00000120709	30995.0775193798
ENSG00000120725	30782.7364341085
ENSG00000120727	30995.0775193798
ENSG00000120729	28202.0310077519
ENSG00000120733	25249.7596899225
ENSG00000120738	30995.0775193798
ENSG00000120742	30246.0775193798
ENSG00000120756	30777.3671875
ENSG00000120784	30992.6953125
ENSG00000120798	30995.0775193798
ENSG00000120800	30782.7364341085
ENSG00000120802	30995.0775193798
ENSG00000120805	30995.0775193798
ENSG00000120820	23954.7131782946
ENSG00000120832	25998.7596899225
ENSG00000120833	30782.7364341085
ENSG00000120837	30782.7364341085
ENSG00000120860	11384.0697674419
ENSG00000120868	30995.0775193798
ENSG00000120875	30995.0775193798
ENSG00000120885	30721.2170542636
ENSG00000120889	30782.7364341085
ENSG00000120896	25786.4186046512
ENSG00000120899	30782.7364341085
ENSG00000120903	30995.0775193798
ENSG00000120910	30995.0775193798
ENSG00000120913	30955.6976744186
ENSG00000120915	30995.0775193798
ENSG00000120925	30995.0775193798
ENSG00000120942	30995.0775193798
ENSG00000120948	30995.0775193798
ENSG00000120949	30995.0775193798
ENSG00000120963	30033.7364341085
ENSG00000120992	11384.0697674419
ENSG00000121022	30246.0775193798
ENSG00000121039	30990.59375
ENSG00000121053	29759.8759689922
ENSG00000121057	30995.0775193798
ENSG00000121058	14043.8217054264
ENSG00000121060	30782.7364341085
ENSG00000121064	30995.0775193798
ENSG00000121067	30995.0775193798
ENSG00000121073	30995.0775193798
ENSG00000121083	27190.3565891473
ENSG00000121089	4518.94573643411
ENSG00000121101	30721.2170542636
ENSG00000121104	30995.0775193798
ENSG00000121152	30990.59375
ENSG00000121210	30782.7364341085
ENSG00000121211	30158.5658914729
ENSG00000121236	25720.9921875
ENSG00000121274	30992.6953125
ENSG00000121281	30992.6953125
ENSG00000121289	25083.4330708661
ENSG00000121297	25995.1968503937
ENSG00000121310	30992.6953125
ENSG00000121316	25786.4186046512
ENSG00000121350	25520.6511627907
ENSG00000121380	30782.7364341085
ENSG00000121390	30995.0775193798
ENSG00000121406	30955.6976744186
ENSG00000121410	26703.1085271318
ENSG00000121413	30995.0775193798
ENSG00000121417	30995.0775193798
ENSG00000121454	30484.6953125
ENSG00000121481	30995.0775193798
ENSG00000121486	24874.5426356589
ENSG00000121542	30995.0775193798
ENSG00000121552	30995.0775193798
ENSG00000121570	30995.0775193798
ENSG00000121577	30995.0775193798
ENSG00000121578	30995.0775193798
ENSG00000121579	14043.8217054264
ENSG00000121594	30995.0775193798
ENSG00000121621	30780.3671875
ENSG00000121644	25086.8837209302
ENSG00000121653	14040.3700787402
ENSG00000121671	25992.1732283465
ENSG00000121680	30987.2519685039
ENSG00000121690	30995.0775193798
ENSG00000121691	30033.7364341085
ENSG00000121716	30501.2265625
ENSG00000121741	30955.6976744186
ENSG00000121742	30508.8759689922
ENSG00000121743	30615.3178294574
ENSG00000121749	30995.0775193798
ENSG00000121753	30995.0775193798
ENSG00000121764	11478.976744186
ENSG00000121766	30995.0775193798
ENSG00000121769	13535.8217054264
ENSG00000121774	30033.7364341085
ENSG00000121775	30782.7364341085
ENSG00000121797	25515.375
ENSG00000121807	30116.203125
ENSG00000121848	14043.8217054264
ENSG00000121851	14043.8217054264
ENSG00000121858	30995.0775193798
ENSG00000121864	30782.7364341085
ENSG00000121879	30995.0775193798
ENSG00000121892	30782.7364341085
ENSG00000121895	30782.7364341085
ENSG00000121897	25998.7596899225
ENSG00000121903	30246.0775193798
ENSG00000121931	30088.2362204724
ENSG00000121933	31000.0
ENSG00000121940	30787.6850393701
ENSG00000121957	25836.1102362205
ENSG00000121964	30995.0775193798
ENSG00000121966	30782.7364341085
ENSG00000121988	30782.7364341085
ENSG00000121989	30955.6976744186
ENSG00000122008	30992.6953125
ENSG00000122025	30992.6953125
ENSG00000122026	17864.5813953488
ENSG00000122033	14043.8217054264
ENSG00000122034	30743.3565891473
ENSG00000122035	30995.0775193798
ENSG00000122042	30992.6953125
ENSG00000122043	21926.484375
ENSG00000122068	25998.7596899225
ENSG00000122085	25998.7596899225
ENSG00000122121	9047.50387596899
ENSG00000122122	9047.50387596899
ENSG00000122126	9047.50387596899
ENSG00000122140	30995.0775193798
ENSG00000122176	30077.875
ENSG00000122188	30989.6953125
ENSG00000122203	30995.0775193798
ENSG00000122218	30995.0775193798
ENSG00000122223	30995.0775193798
ENSG00000122224	30995.0775193798
ENSG00000122257	30737.3779527559
ENSG00000122299	30782.7364341085
ENSG00000122335	30778.265625
ENSG00000122359	30995.0775193798
ENSG00000122367	28738.6899224806
ENSG00000122376	11384.0697674419
ENSG00000122378	25047.503875969
ENSG00000122386	31023.1796875
ENSG00000122390	25115.65625
ENSG00000122406	23123.6484375
ENSG00000122417	30782.7364341085
ENSG00000122420	31000.1181102362
ENSG00000122432	25998.7596899225
ENSG00000122435	30078.7734375
ENSG00000122477	25994.890625
ENSG00000122481	30951.21875
ENSG00000122482	30995.0775193798
ENSG00000122483	30778.265625
ENSG00000122484	30990.59375
ENSG00000122490	30995.0775193798
ENSG00000122497	6387.7519379845
ENSG00000122507	30955.6976744186
ENSG00000122512	30782.7364341085
ENSG00000122515	30990.359375
ENSG00000122543	6387.7519379845
ENSG00000122545	11384.0697674419
ENSG00000122547	30995.0775193798
ENSG00000122550	30955.6976744186
ENSG00000122557	30955.6976744186
ENSG00000122565	30995.0775193798
ENSG00000122566	30995.0775193798
ENSG00000122591	30955.6976744186
ENSG00000122641	30078.5390625
ENSG00000122642	30033.7364341085
ENSG00000122643	9047.50387596899
ENSG00000122644	30995.0775193798
ENSG00000122674	6387.7519379845
ENSG00000122678	30990.359375
ENSG00000122679	30950.984375
ENSG00000122687	30995.0775193798
ENSG00000122692	30992.6953125
ENSG00000122694	30995.0775193798
ENSG00000122696	22214.7906976744
ENSG00000122705	30782.7364341085
ENSG00000122707	30955.6976744186
ENSG00000122729	30992.6953125
ENSG00000122733	20524.3333333333
ENSG00000122741	24771.6511627907
ENSG00000122779	30782.7364341085
ENSG00000122783	25998.7596899225
ENSG00000122786	30955.6976744186
ENSG00000122824	7323.41860465116
ENSG00000122861	30995.0775193798
ENSG00000122862	30782.7364341085
ENSG00000122870	29698.4921875
ENSG00000122873	30782.7364341085
ENSG00000122877	14042.109375
ENSG00000122882	30615.3178294574
ENSG00000122884	28335.3255813953
ENSG00000122912	30827.6589147287
ENSG00000122952	30743.3565891473
ENSG00000122958	30782.7364341085
ENSG00000122965	30995.0775193798
ENSG00000122966	30796.171875
ENSG00000122970	30995.0775193798
ENSG00000122971	31008.5
ENSG00000122986	30246.0775193798
ENSG00000123009	21084.90625
ENSG00000123064	30995.0775193798
ENSG00000123066	30995.0775193798
ENSG00000123080	30987.2519685039
ENSG00000123091	30947.8818897638
ENSG00000123094	30083.2015503876
ENSG00000123095	30995.0775193798
ENSG00000123096	25998.7596899225
ENSG00000123104	30995.0775193798
ENSG00000123106	30955.6976744186
ENSG00000123119	30274.7364341085
ENSG00000123124	14043.8217054264
ENSG00000123130	9047.50387596899
ENSG00000123131	9047.50387596899
ENSG00000123136	24745.496
ENSG00000123143	30857.472
ENSG00000123144	25732.992248062
ENSG00000123146	30857.472
ENSG00000123154	30782.7364341085
ENSG00000123159	30857.472
ENSG00000123178	24870.7421875
ENSG00000123179	14042.109375
ENSG00000123191	30990.59375
ENSG00000123200	30782.7364341085
ENSG00000123201	25622.796875
ENSG00000123213	30995.0775193798
ENSG00000123219	30995.0775193798
